GPCR,STANDARD_VALUE,smiles
P28221,-1.156,CCC(CO)NC(=O)C1CN(C2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C
P28221,0.7,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)C5=NC=CN=C5
P28221,-3.115,CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C3=C2OCCO3)NC)Cl
P28221,-2.748,CN(C)CC=CC1=C(C=CC(=C1)C(=O)NC2=CC=C(C=C2)C3=CC=NC=C3)OC
P28221,0.3,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)NS(=O)(=O)C
P28221,-1.1,CC1=C(C(=O)N2CC(CCC2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
P28221,-1.114,CCCN(CCCOC1=CC(=CC=C1)Cl)C2CCC3=C(C2)C4=C(C=C3)NC=C4
P28221,-2.215,CCCN(CCC)C1CCC2=C(C1)C(=CC=C2)O
P28221,1.046,C1CN(CCN1C2=CC=C(C=C2)NC(=O)COC3=CC4=C(C=C3)NC=C4CCN)C(=O)COC5=CC6=C(C=C5)NC=C6CCN
P28221,-2.875,CC1=NC(=C(C(C1C(=O)OCCC#N)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)C(=O)OC)C
P28221,-3.157,COC1=CC=C(C=C1)CCN2CCC(CC2)C(=O)C3=C(C(=CC=C3)OCCF)OC
P28221,-1.898,C1CN(CCC1C2=CNC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F)CCCN5CCC(CC5)C6=CNC7=C6C=C(C=C7)NC(=O)C8=CC=C(C=C8)F
P28221,0.523,CC1=CC(=CC(=C1NC2=NCCN2)C)C(C)(C)C
P28221,-1.542,CN1CCN(CC1)C2=C(C=CC(=C2)NC(=O)N3CCN(CC3)C4=CC=CC=C4Cl)OC
P28221,-2.767,CCCNC1CCC2=C(C1)C=CC(=C2)F
P28221,0.523,C1CN(CCC1C2=CNC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F)CCCCCCCN5CCC(CC5)C6=CNC7=C6C=C(C=C7)NC(=O)C8=CC=C(C=C8)F
P28221,0.456,C1CN(CCC1CC2=CC=CC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1.307,C1CC(=CCC1NCCCCNC2CCC(=CC2)C3=CNC4=C3C=C(C=C4)C(=O)N)C5=CNC6=C5C=C(C=C6)C(=O)N
P28221,-3.3,CC1=NC2=C(C=C1)C(=CC=C2)OC3CCN(CC3)CC(=O)C4=CC5=C(C=C4)OCC(=O)N5
P28221,-1.531,CNCCOC1=CC=CC2=CC=CC=C21
P28221,-0.23,C1CN(CCC1CNC2=CC=CC=N2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1.7,CC1CN(CC(N1C)C)C2=C(C=C3CCN(C3=C2)C(=O)NC4=CC=CC(=C4Cl)C(F)(F)F)OC
P28221,-2.013,CCCN(C)CCOC1=CC=CC2=CC=CC=C21
P28221,-0.531,CN1CCC(CC1)C2=CNC3=C2C=C(C=C3)NC(=O)CC(=O)NC4=CC5=C(C=C4)NC=C5C6CCN(CC6)C
P28221,-0.574,C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54
P28221,-2.322,CN1CCC(CC1)N2CCC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F
P28221,-0.6,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=C(C=CC(=C4)Cl)Cl
P28221,-1.462,C1CCC(CC1)C(=O)NN2CCC(=CC2)C3=CC4=C(C=C3)NC=C4CCN5CCCC5
P28221,-2.176,CC(=O)NC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C
P28221,0.3,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC5=C(C=C4)OCC(=O)N5C
P28221,-0.447,CC1=C(C=CC(=C1)C(=O)NC2=CC(=C(C=C2)OC)N3CCN(CC3)C)C4=CC=NC=C4
P28221,-0.9,CC1=CC(=C(O1)C(F)(F)F)C(=O)N2CCC3=C2C=C4C(=C3)C=CN=C4N5CCN(CC5)C
P28221,-3,CCCCCCCCN1CCC(CC1)C2=CNC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F
P28221,-2.23,CCCN(CCC)CCC1=CNC2=C1C=C(C=C2)OS(=O)(=O)C(F)(F)F
P28221,0.398,CN1CCN(CC1)C2=CC=CC3=C2C=C(C=C3)OCCOC4=CC5=C(C=C4)NC=C5CCN
P28221,-2.5,CC1=NC2=C(C=C(C=C2)NS(=O)(=O)C3=C(C4=C(S3)C=CC(=C4)Cl)C)C(=C1)N5CCNCC5
P28221,1,C1CN(CCC1(CC2=CC=CC=C2F)F)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,0.301,CN1CCN(CC1)C2=CC=CC3=C2C=C(C=C3)OCC(=O)NC4=CC=C(C=C4)NC(=O)COC5=CC6=C(C=C5)NC=C6CCN
P28221,0.051,CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N(C)CC3=CC=C(C=C3)CN(C)S(=O)(=O)CC4=CC5=C(C=C4)NC=C5CCN(C)C
P28221,0.01,CCN(CC)C(=O)NC1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
P28221,-2.8,CC1=NC2=CC(=CC(=C2C=C1)OCCN3CCC(CC3)CC4=C(C5=C(C=C4)OCC(=O)N5)F)Cl
P28221,-0.803,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CCC5=CN=CC=C5
P28221,-3.255,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)NC(=O)C4CC4
P28221,-1,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC5=C(C=C4)OCC(=O)N5
P28221,0.6,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N(C(=O)CO5)C(C)C
P28221,0.1,CN1CCN(CC1)C2=NC=CC3=CC4=C(C=C32)N(CC4)C(=O)C5=CC=C(C=C5)C#N
P28221,-0.826,CCCN(CCC)C1CCC2=C(C1)C3=C(C=C2)NC=C3C#N
P28221,0.5,CC1CN(CCN1C2=CC=CC3=C2C=CC(=N3)C)CCC4=CC5=C(C=C4)OCC(=O)N5
P28221,-1.851,C1CN(CC=C1C2=CC3=C(C=C2)C=C(C=C3)F)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,0.523,C1=CC2=C(C=C1OCC(=O)NCCCNC(=O)COC3=CC4=C(C=C3)NC=C4CCN)C(=CN2)CCN
P28221,0.398,COC1=CC=CC(=C1)N2CCN(CC2)C(=O)COC3=CC4=C(C=C3)NC=C4CCN
P28221,-0.6,CN1CCN(CC1)C2=NC=CC3=CC4=C(C=C32)N(CC4)C(=O)C5=C6C=CC=NC6=CC=C5
P28221,-0.942,CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24
P28221,-1.643,CN1CCN(CC1)C2=C(C=CC(=C2)NC(=O)C3=CC4=C(C=C3)N(CC(=O)N4C)C5=CC(=C(C=C5)Cl)Cl)OC
P28221,-0.531,C1CCC(CC1)C2=CC3=C(C=C2)NC=C3CCN
P28221,-1.3,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCN(CC3)CC4=CC(=C(C=C4)OC)[N+](=O)[O-]
P28221,-2.057,C1CN(CCN1)C2=CC=CC(=C2)C(F)(F)F
P28221,-3.35,CC1=C(C(C(=C(N1)C)C(=O)NCCCN2CCC(CC2)(C3=CC=CC=C3)C(=O)OC)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)C
P28221,0.097,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CC5=CC=NC=C5
P28221,-0.041,CC(C)C1=CC2=C(C=C1)NC=C2CCN
P28221,-0.6,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)N5CCN(CC5=O)C
P28221,0.4,CC1=NC2=C(C=C1)C(=CC(=C2)C)N3CCN(CC3)CCC4=CC5=C(C=C4)OCC(=O)N5
P28221,-0.672,CN1CCCC1CC2=CNC3=C2C=C(C=C3)NS(=O)(=O)C4=CC(=CC=C4)Cl
P28221,-3.283,CCOC(=O)C1(CCN(CC1)CCCNC(=O)C2=C(N=C(C(C2C3=CC=C(C=C3)[N+](=O)[O-])C(=O)C)C)C)C4=CC=CC=C4
P28221,0,C1CN(CCC1C2=CNC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F)CCCCCCCCCN5CCC(CC5)C6=CNC7=C6C=C(C=C7)NC(=O)C8=CC=C(C=C8)F
P28221,0.475,CC(C)(C)C1=CC2=C(C=C1)NC=C2CCNC
P28221,-0.204,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C
P28221,0.5,CCOC(=O)C1=C2COC3=C(C=CC=C3N2C=N1)CCN4CCN(CC4)C5=CC=CC6=C5C=CC(=N6)C
P28221,-0.813,CN1CCN(CC1)C2=C(C=CC(=C2)NC(=O)N3CCN(CC3)C4=CC=C(C=C4)Cl)OC
P28221,-3.534,COC1=C(C=CC=C1OCCF)C(C2CCN(CC2)CCC3=CC=C(C=C3)[N+](=O)[O-])O
P28221,0.8,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C=NC(=C6CO5)C(=O)NC(C)C
P28221,-0.199,CC1CN(CC(O1)C)C2=CC=CC(=C2)CC3CCN(CC3)CCOC4=CC=CC5=C4C=CC(=N5)C
P28221,0.398,C1CN(CCC1(CC2=CC(=CC=C2)F)F)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-2.301,CC1=C(C=CC(=C1)C(=O)NC2=CC=CC(=C2)N3CCN(CC3)C)Br
P28221,-2.62,C1CN(CCN1)C2=C(C(=O)N(N=C2)CC3=CC(=CC=C3)NC(=O)C4=CC=C(C=C4)C5=CC=CC=C5)Cl
P28221,-2.2,CCCN1C(CN(CC1C)C2=C(C=C3CCN(C3=C2)C(=O)C4=CC=C(C5=CC=CC=C54)C6=NC(=CC=C6)C)OC)C
P28221,-1.568,CC1=C(C=CC(=C1)C2=NN=C(O2)C)C3=CC=C(C=C3)C(=O)NC4=CC(=C(C=C4)OC)N5CCN(CC5)C
P28221,-2.013,CN1CCN(CC1)C2=C(C=CC(=C2)NC(=O)N3CCN(CC3)C4=CC=CC=C4F)OC
P28221,0.046,C1CN(CCC1NC(CO)C2=CC=C(C=C2)F)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-3.025,CC1=C(C2=C(N1)C=CC(=C2)OC)CCN
P28221,-0.748,CN(C)CCN1C=CC2=C1C=C(C=C2)C3CCSCC3
P28221,-0.672,CN1CCCC1CC2=CNC3=C2C=C(C=C3)NS(=O)(=O)C4=CC(=CC=C4)Cl
P28221,-0.4,CC1=C(C2=C(C=C1)NC(=O)C=C2)CCN3CCN(CC3)C4=CC=CC5=C4C=CC(=N5)C
P28221,-3.279,CC(CC1=CNC2=C1C3=C(C=C2)OCCC3)N
P28221,-3.642,C1CN=C(N1)CC2=CC=C(C=C2)Br
P28221,-1.491,COC1=CC2=C(C=C1)NC=C2C3=CCN(CC3)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,-0.146,COCC(C1=CC=C(C=C1)F)NC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-0.9,CCC1=C(C=NN1C2=CC=C(C=C2)C#N)C(=O)N3CCC4=C3C=C5C(=C4)C=CN=C5N6CCN(CC6)C(C)C
P28221,-0.7,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC5=C(C=C4)N(C(=O)CO5)C
P28221,0.7,CCC(=O)NC1=CC=CC(=C1)CCN2CCN(CC2)C3=CC=CC4=C3C=CC(=N4)C
P28221,-2.519,CCOC(=O)C1=C(C2=CC=CC=C2N1)CCN(C)C
P28221,-1.8,CN1CCC2C(C1)C3=C4N2C5=CC=CC=C5CSC4=CC=C3
P28221,-0.3,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)N5CCCC5=O
P28221,-0.663,CCCN(CCC)C1CCC2=CC(=C3C(=C2C1)C(=CN3)C=O)F
P28221,-0.107,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC(=CC=C4)NC(=O)C(C)C
P28221,0.4,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC5=C(C(=C4)F)OCC(=O)N5
P28221,-0.301,C1CN(CCC1(CCC2=CC=CC=C2)F)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-2.643,CC1=CC=CC=C1C(=O)NC2=NC3=C(C=C2)NC=C3C4CCN(CC4)C
P28221,-1.146,CC1CN(CCN1CCC2C3CC=C(C=C3CO2)C(=O)N)C4=CC=CC5=C4C=CC(=C5)F
P28221,-1.176,CN(C)C1CCC2=C(C1)C3=C(C=C2)NC=C3
P28221,0.5,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)C5=CC(=CC=C5)F
P28221,-0.255,CC(C)(C)CN(C)CC1(CCN(CC1)CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)O
P28221,0.3,CN1CCN(CC1)C2=NC=CC3=CC4=C(C=C32)N(CC4)C(=O)C5=CN=C(C=C5)C(F)(F)F
P28221,0.2,CN1CC(C=C2C1CC3=CNC4=CC=CC2=C34)CO
P28221,-0.011,C1CN(CC1CNCC2=CC=CC=C2)CCC3=CNC4=C3C=C(C=C4)CC5COC(=O)N5
P28221,0.509,CC1=CC=C(C=C1)NC(=O)N2CCC(=CC2)C3=CC4=C(C=C3)NC=C4CC5CCCN5C
P28221,0.9,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C=C(N=C6CO5)C(F)(F)F
P28221,-1.415,C1CN(CC=C1C2=CNC3=C2C=CC=C3F)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,-2.358,CN(C)C1CCC2=C(C1)C3=C(C=C2)NC=C3
P28221,-1.23,CCC(=O)OC1=CC2=C(C=C1)NC=C2CCN(C)C
P28221,-0.53,C1=CC2=C(C=C1O)C(=CN2)CCN
P28221,-1.8,C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O
P28221,0.022,C1CN(CCN1C2=CC=CC3=CC=CC=C32)C(=O)COC4=CC5=C(C=C4)NC=C5CCN
P28221,-2.23,CCCN(C)C1CCC2=C(C1)C3=C(C=C2)NC=C3
P28221,-1.531,CCCN(CCC)C1CCC2=CC(=C3C(=C2C1)C(=CN3)C=O)F
P28221,-3.2,CC1CCN(CC1)CCC2CCCN2S(=O)(=O)C3=CC=CC(=C3)O
P28221,-0.851,CN(CC1=CC=CC=C1)C2CCN(CC2F)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-2.114,C1CN(CC=C1C2=CNC3=C2C=C(C=C3)F)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,-3.49,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F
P28221,-3.5,CC1CCN(CC1)CCC2CCCN2S(=O)(=O)C3=CC=CC(=C3)C
P28221,-1.079,C1CN(CCC1N)CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4
P28221,-0.5,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCCC4=C5C(=CC=C4)N(C(=O)CO5)C
P28221,-3.267,CC1=NC(=C(C(C1C(=O)OCCO)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)C(=O)OC)C
P28221,-1.205,CCN(CC)C(=O)NC1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)C
P28221,-1.462,C1CCN(C1)CCC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)NC(=O)C56CC7CC(C5)CC(C7)C6
P28221,-1.3,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)NC4=CC5=C(C=C4)OCCN5CCN(C)C
P28221,-1.602,C1CN(CC1C2=CNC3=C2C=CC(=C3)F)CCC4C5=C(CCO4)C=C(C=C5)C(=O)N
P28221,-1.799,C1CC2=C(CC1CNCCCC3=CC=CC=C3)C4=C(C=C2)NC=C4
P28221,-1.875,CCCN(CC1CC1)C2CCC3=C(C2)C4=C(C=C3)NC=C4
P28221,-1.068,CN(CC1=CC=CC=C1)C2CCN(CC2)CC(CC3=CNC4=C3C=C(C=C4)N5C=NN=C5)F
P28221,-1.491,C1CN(CCN1)CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4
P28221,-2.079,CN1CCN(CC1)C2=NC(=NC(=C2)C3=CC=C(C=C3)C#N)N
P28221,-2.87,CC1=C(C=C(C=C1)CN2C(=O)C(=C(C=N2)N3CCNCC3)Cl)NC(=O)C4=CC=C(C=C4)C5=CC=CC=C5
P28221,-1.839,CCCNC1CCC2=C(C1)C3=C(C=C2)NC=C3
P28221,-0.3,CC1=NC2=C(C=C1)C(=CC=C2)OCCN3CCC(CC3)CC4=CC=CC(=C4)C5=CN=CC=C5
P28221,0.357,CC(C)(C)C1=CC2=C(C=C1)NC=C2CCN(C)C
P28221,0.26,CC(CN1CCN(CC1)CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)C5=CC=CC=C5
P28221,-0.792,C1CN(CCN1)C2=CC=CC3=CC=CC=C32
P28221,-2.4,CC1=NC2=CC(=CC(=C2C=C1)OCCN3CCC(CC3)CC4=CC5=C(C=C4F)OCC(=O)N5)F
P28221,-1.461,CN1CCC2=C(C1)C3=C4N2CC5=CC=CC=C5CC4=CC=C3
P28221,0.523,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CC5=CN=CC=C5
P28221,-1.717,CN(C)CCC1=CNC2=C1C=C(C=C2)C=CC(=O)NCC3=CC=C(C=C3)OC
P28221,-1.1,C1CN(CCN1CC(C(C2=CC=CC=C2)C3=CC=CC=C3)O)C4=CC(=CC=C4)Cl
P28221,-0.1,CCN1C(=O)COC2=C1C(=C(C=C2)CN3CCN(CC3)CCOC4=CC=CC5=C4C=CC(=N5)C)F
P28221,-2.81,CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)(C)C)O
P28221,-3.076,COC1=CC2=C(C=C1)NC3=C2CC(CC3)N
P28221,0.8,CCCNC(=O)NC1=CC=CC(=C1)CCN2CCN(CC2)C3=CC=CC4=C3C=CC(=N4)C
P28221,-1.4,CC1CN(CC(N1C)C)C2=C(C=C3CCN(C3=C2)C(=O)OC4=CC=CC(=C4Cl)C(F)(F)F)OC
P28221,-0.845,C1CN(CCC1NC(COC(=O)N)C2=CC=CC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-3.699,COC1=CC=CC=C1N2CCN(CC2)CCC(=O)C3=CSC4=CC=CC=C43
P28221,-0.789,CC(CC1=CC=CC=C1)NC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-2.23,CN1CCC(CC1)C2=CNC3=C2N=C(C=C3)NC(=O)C4=CC=CC=C4[N+](=O)[O-]
P28221,-0.959,C1CN(CCC1CNS(=O)(=O)C2=CC=CC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-0.301,CN1CCCC1CC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)C(=S)NC5CCCCC5
P28221,-3.274,CC(CC1=CC(=CC=C1)C(F)(F)F)N
P28221,0.004,CC1CN(CCN1CCC2C3=C(CO2)C=C(C=C3)C(=O)N)C4=CC=CC5=C4C=CC(=C5)C#N
P28221,-1.991,CC(C)C(=O)OC1=CC2=C(C=C1)NC=C2CCN(C)C
P28221,0,CCN(CC)C(=O)NC1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
P28221,0.347,CC(C)(C)C1=CC2=C(C=C1)N(C=C2CCN)C
P28221,-1.5,CN1CCN(CC1)C2=C(C=C3CCN(C3=C2)C(=O)CC4=CC(=CC=C4)[N+](=O)[O-])OC
P28221,-2.558,COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C45CCC(CC4)(CC5)CF
P28221,-1.854,CN(C)CCOC1=CC2=CC=CC=C2SC3=C1C=C(C=C3)Cl
P28221,-1.114,C1CN(CCC1C2=CNC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F)CCCCCCCCCCCN5CCC(CC5)C6=CNC7=C6C=C(C=C7)NC(=O)C8=CC=C(C=C8)F
P28221,-0.199,CC1CN(CCN1CCC2=C3C(=CC=C2)N(C(=O)CO3)C)C4=CC=CC5=C4C=CC(=N5)C
P28221,-0.3,CCCN1C(=O)COC2=C1C=C(C=C2)CN3CCN(CC3)CCOC4=CC=CC5=C4C=CC(=N5)C
P28221,-0.505,C1CN(CCC1(CNCC2=CC=CC=N2)O)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-1.756,CN(C)CCN1C=CC2=C1C=C(C=C2)C3=CC4=CC=CC=C4C=C3
P28221,-3.362,CN1CCC(CC1)N2CCOC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F
P28221,-1.839,CCCCCCCCCCCOC1=CC2=C(C=C1)NC=C2CCN
P28221,-1.033,CCCN(CCC)CCC1=CNC2=C1C=C(C=C2)C(C)(C)C
P28221,-2.342,CN(C)CCC1=CNC2=C1C3=C(C=C2)OCCC3
P28221,-0.708,CCCN(CCCOC1=CC(=CC=C1)Cl)C2CCC3=C(C2)C4=C(C=C3)NC=C4C=O
P28221,-2.13,CN(C)CC1CC2C3=CC=CC=C3CC4=C(N2O1)C=C(C=C4)Cl
P28221,-1.114,CC(C(C1=CC=CC=C1)O)NC2CCN(CC2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-0.881,CN(C)CCC1=CNC2=C1C=C(C=C2)C3=CC=C(S3)Cl
P28221,0.347,CN1CCCC1CC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)C(=O)NC5=CC=CC6=CC=CC=C65
P28221,-0.74,C1CN(CCN1CCC2=CC=C(C=C2)F)CC(CC3=CNC4=C3C=C(C=C4)N5C=NN=C5)F
P28221,-2,CC1CN(CC(N1C)C)C2=C(C=C3CCN(C3=C2)C(=O)CC4=C(C(=CC=C4)Cl)F)OC
P28221,0,CC1CNC(CN1C2=CC=CC(=C2)CC3CCN(CC3)CCOC4=CC=CC5=C4C=CC(=N5)C)C
P28221,-2.4,CC1CN(CC(N1C)C)C2=C(C=C3CCN(C3=C2)C(=O)C4=CC(=CC=C4)Cl)OC
P28221,-0.42,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C
P28221,-3.158,CC1=CC=C(C=C1)CCN2CCC(CC2)C(C3=C(C(=CC=C3)OCCF)OC)O
P28221,-0.114,CN1CCCC1CC2=CNC3=C2C=C(C=C3)N4C=NC5=C4C=CC(=C5)C#N
P28221,0.347,CN1CCCC1CC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)C(=O)NC5=CC=CC=C5
P28221,-3.463,C1CCC2(CC1)N=C(NC(=N2)NC3=CC(=CC=C3)Br)N
P28221,-2.633,CN1CCC(CC1)C2=CNC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F
P28221,0.7,CCN1C(=O)COC2=C(C=CC=C21)CCN3CCN(CC3)C4=CC=CC5=C4C=CC(=N5)C
P28221,-0.255,CC1CN(CCN1CCC2C3CC=C(C=C3CO2)C(=O)N)C4=CC=CC5=C4C=CC(=C5)C#N
P28221,0.5,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)NC5=CC=CC=C5
P28221,-1.415,CN1CCN(CC1)C2=C(C=CC(=C2)NC(=O)N3CCN(CC3)C4=CC=CC5=C4CCCC5)OC
P28221,0.8,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C=NC(=C6CO5)C(=O)N7CCOCC7
P28221,-2.845,COC1=CC=CC(=C1)CN2CCN(CC2)C3CCC(CC3)(C4=CC5=C(C=C4)OCO5)O
P28221,-0.556,C1CN(CCC1CNCC2=CC=CC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,1,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5CCC(=O)NC5=CC=C4
P28221,-1.537,CC1CN(CCN1CCC2C3=C(CO2)C=C(C=C3)C(=O)N)C4=CC=CC5=C4C=CC(=C5)F
P28221,-0.1,CN1CCN(CC1)C2=NC=CC3=CC4=C(C=C32)N(CC4)C(=O)C5=C6C=CC=CN6N=C5
P28221,0.155,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C
P28221,0.022,C1CN(CCN1CCCC2=CNC3=C2C=C(C=C3)N4C=NN=C4)CCC5=CC(=C(C=C5)F)F
P28221,-0.23,C1=CSC(=C1)C2=CC3=C(C=C2)NC=C3CCN
P28221,-2.033,CCCN(CCC)C1CCC2=C(C1)C3=C(C=C2)NC=C3C(=O)C
P28221,-0.477,CN1CCCC1CC2=CNC3=C2C=C(C=C3)C4=CCN(CC4)C(=O)NC5CCCCC5
P28221,-2.6,CC1CN(CCN1)C2=C3C=C(C=CC3=NC=C2)NS(=O)(=O)C4=C(C5=C(S4)C=CC(=C5)Cl)C
P28221,-1.944,CC1=CC(=C(C=C1)N2CCN(CC2)C(=O)NC3=CC(=C(C=C3)OC)N4CCN(CC4)C)C
P28221,-3.283,CCOC(=O)C1(CCN(CC1)CCCNC(=O)C2=C(NC(=C(C2C3=CC=C(C=C3)[N+](=O)[O-])C(=O)C)C)C)C4=CC=CC=C4
P28221,-0.531,C1CN(CCC1CNC(CO)C2=CC=CC=C2)CCCC3=CNC4=C3C=C(C=C4)N5C=NN=C5
P28221,-4.459,CC1=C(C(C(=C(N1)C)C(=O)O)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)C(=O)OC
P28221,-4.71,CC1=C(C(C(=C(N1)C)C(=O)NCCCN2CCC(CC2)(CN(C)C)C3=CC=CC=C3)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)NC
P28221,-3.683,CCNC(=O)C1=C(NC(=C(C1C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)C(=O)OC)C)C
P28221,0.155,COC1=CC2=C(C=CC(=C2)N3CCNCC3)C=C1
P28221,-0.7,C1CC2=CC=CC=C2OC1CNCCCNC3=CC=CC=N3
P28221,0.456,CN(C)CCC1=CNC2=C1C=C(C=C2)N3C=NN=C3
P28221,-1.813,C1CC(NC1)CC2=CNC3=C2C=C(C=C3)NS(=O)(=O)CC4=CC=CC=C4I
P28221,-1.2,C1CNC(=NC1)NCCCNCC2CCC3=CC=CC=C3O2
P28221,0.8,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C(=C(N=C6CO5)C)C
